customer_id,customer_name,email,phone_number,city,state,country,signup_date,customer_segment,loyalty_status,customer_status
C1212,Susan Taylor,justinmitchell@example.org,001-202-728-8607x0241,New Heidi,Arizona,USA,2024-04-01,Premium,None,Active
C1213,Joy Randolph,james58@example.org,001-714-400-4196x86967,South Samuelmouth,Pennsylvania,USA,2022-12-14,Retail,Bronze,Inactive
C1214,Robert Myers,eric66@example.com,001-384-807-3806x077,New Kathleenside,Illinois,USA,2022-09-25,Retail,Silver,Inactive
C1215,Brooke Jones,kellereric@example.net,566.278.1910,Liubury,Tennessee,USA,2021-08-23,Retail,None,Active
C1216,James Young,mbarrera@example.org,(973)725-3428,Bruceview,Texas,USA,2022-07-04,Premium,Gold,Inactive
C1217,Angela Miller,stephaniehuffman@example.com,973.662.3301,Port Anthonymouth,Hawaii,India,2025-08-25,Premium,None,Active
C1218,Travis David,williamphillips@example.com,878-662-9785,New Charles,New Jersey,India,2024-04-25,Premium,Bronze,Inactive
C1219,John Hernandez,lori10@example.com,(865)347-1947,Jordanmouth,Wyoming,USA,2025-01-16,Premium,Silver,Inactive
C1220,Steven Bell,cummingsjohn@example.org,001-995-543-1304x96410,Warrenside,Michigan,USA,2023-07-05,Premium,Bronze,Active
C1221,Anthony Hudson,jasminegeorge@example.com,001-929-284-0755x1530,Wallstown,Colorado,Australia,2024-11-30,Corporate,None,Active
C1222,Joe White,pamela09@example.net,001-625-779-4830x9052,Brianport,California,USA,2023-11-16,Corporate,Gold,Active
C1223,Christopher Gonzalez,leblancrebecca@example.org,(581)698-5487x9164,Lake Tanya,New York,India,2021-05-28,Premium,Silver,Inactive
C1224,Jason Mccoy,ilopez@example.org,(809)838-9948x512,East Michaelmouth,Massachusetts,India,2021-10-16,Premium,Silver,Active
C1225,Heather Hubbard,tgay@example.org,643.502.7441x03124,South Sharon,Nevada,Australia,2023-11-08,Retail,Silver,Active
C1226,Michelle Lopez,bernardmark@example.com,6523249889,Justinshire,New Jersey,Australia,2023-02-23,Premium,None,Inactive
C1227,Rachel Clayton,travis37@example.org,001-592-881-6015x083,North Kevin,Alabama,USA,2025-08-01,Retail,Silver,Active
C1228,Vincent Newton,qfranklin@example.net,001-985-656-8673x129,West Rebeccahaven,Iowa,India,2026-01-29,Retail,Gold,Inactive
C1229,Anthony Jimenez,richardwilliam@example.org,(315)743-6696,South Ericview,Maine,USA,2022-11-02,Corporate,Silver,Active
C1230,Anthony Vaughan,jimenezstacey@example.net,001-789-590-2857x961,North James,Florida,USA,2024-02-12,Corporate,None,Inactive
C1231,Jeremy Williams,wardjade@example.com,+1-784-371-0015x0788,North Joy,Washington,USA,2025-02-27,Premium,Silver,Inactive
C1232,Samantha Simmons,dixonchristina@example.net,687.865.3951x4054,Brianchester,Illinois,USA,2025-10-24,Retail,None,Inactive
C1233,Lindsay Kim,smithsean@example.com,+1-816-647-6617x908,North Brycefort,Utah,USA,2023-02-10,Premium,Gold,Active
C1234,Luis Mason,kaylahill@example.net,954-465-6410,Hannahhaven,Minnesota,USA,2023-05-02,Premium,Bronze,Active
C1235,Christine Myers,meyeradam@example.net,(320)381-0811x657,Carsonburgh,Nebraska,Australia,2024-02-16,Premium,Bronze,Active
C1236,Christina Robinson,schwartznicholas@example.com,(939)257-6482x99654,New Dorothy,Michigan,India,2023-03-19,Retail,Bronze,Active
C1237,Robert Bernard,parkerpatricia@example.org,001-216-338-5912x40701,Cynthialand,Hawaii,Australia,2024-11-30,Premium,Gold,Active
C1238,Deborah Gallegos,jennajohnson@example.com,+1-747-777-4984,Beverlychester,Connecticut,India,2021-12-09,Retail,Gold,Inactive
C1239,Jeffrey Price,jamescontreras@example.com,+1-813-306-9734x46883,Christopherbury,Wisconsin,India,2023-09-02,Premium,None,Inactive
C1240,Gabriela West,ryanli@example.com,836.272.0123x544,Port Eric,Tennessee,USA,2024-07-28,Premium,Bronze,Inactive
C1241,Jonathan Wallace,bradley63@example.net,001-859-717-8501x72691,North James,Wyoming,India,2025-10-24,Retail,Bronze,Active
C1242,Sean Lopez,suzannebrown@example.net,+1-648-963-4271,Port Dianastad,Mississippi,Australia,2026-04-09,Retail,None,Inactive
C1243,Richard Olsen,edean@example.org,251.467.6900x8081,Lake Wendy,Washington,Australia,2023-08-13,Premium,Bronze,Inactive
C1244,Suzanne Barnes,herreranicholas@example.com,001-772-830-3389x4505,South Alan,Oregon,Australia,2026-03-23,Premium,Bronze,Active
C1245,Charles Stone,michaeljohnson@example.com,+1-200-864-7759x39193,Joyceview,Idaho,Australia,2021-06-16,Retail,Bronze,Inactive
C1246,Jesus Wilson,angelicafisher@example.net,(876)642-4072x771,Elizabethmouth,Montana,India,2023-11-16,Corporate,Silver,Active
C1247,Jenna Arias,hjones@example.com,247.892.3188x4446,Hicksfurt,Florida,Australia,2023-02-06,Premium,Bronze,Inactive
C1248,Keith Brown,andersonisaac@example.org,001-891-909-5957,Sandramouth,Illinois,India,2025-01-25,Retail,Silver,Inactive
C1249,Carrie Jones,brian95@example.org,+1-881-486-6984x82192,New Kelly,Connecticut,Australia,2026-03-25,Premium,Silver,Active
C1250,Cindy Pearson,brian51@example.net,001-866-790-4445x613,Lake Elizabethfurt,Iowa,Australia,2025-04-26,Corporate,Silver,Active
C1251,Lisa Brooks,ronnie53@example.net,001-918-777-2843x61069,Clarencemouth,South Dakota,India,2022-03-27,Premium,Bronze,Active
C1252,Zachary Cooley,dmoore@example.com,(550)592-6504x666,Port Johnbury,Oklahoma,Australia,2022-03-07,Premium,Silver,Active
C1253,William Berry,sharonbrown@example.org,001-778-688-6281x2377,Lake Amyberg,Wyoming,Australia,2024-12-26,Corporate,Bronze,Inactive
C1254,Jeffery Williams,dscott@example.net,704-933-6353x4066,Mcconnellborough,Louisiana,Australia,2023-09-16,Corporate,Silver,Inactive
C1255,Robert Dixon,mary86@example.org,422.534.6503x0269,North Cindyton,Oregon,USA,2024-09-02,Corporate,Bronze,Inactive
C1256,Melinda Mckenzie,andrewanderson@example.org,822.500.5031,Jasminefurt,New Mexico,USA,2023-05-28,Premium,None,Inactive
C1257,Eric Thomas,vshepherd@example.net,(594)241-6432x88691,North Pennyville,Minnesota,Australia,2021-09-02,Retail,Gold,Active
C1258,Steven Olson,dunlapwendy@example.net,237-869-7033,Savagestad,Vermont,USA,2025-12-19,Corporate,Bronze,Inactive
C1259,Daniel Jackson,spencerheather@example.com,4162772848,Keithbury,Colorado,India,2026-04-21,Premium,Bronze,Active
C1260,Robert Parker,campbellchristine@example.org,868.698.9562x782,New Brittney,Ohio,India,2025-04-29,Premium,Bronze,Active
C1261,Bobby Shaw,snovak@example.com,7656319611,South Jenniferberg,Maine,Australia,2022-12-17,Corporate,Silver,Active
C1262,Sergio Myers,gary00@example.com,3425007574,North Danielmouth,Oregon,India,2022-07-02,Premium,Bronze,Inactive
C1263,Tammy Price,ngarza@example.org,231-232-9525x38562,Port Sallymouth,Wyoming,India,2021-05-15,Premium,Bronze,Active
C1264,Jennifer Butler,silvaheather@example.org,754-447-1454x600,Thomasfurt,Minnesota,India,2022-05-28,Premium,Gold,Inactive
C1265,Michael Hurley,simsamber@example.com,672-892-3634,West Leechester,Rhode Island,USA,2023-08-16,Corporate,Bronze,Active
C1266,Cynthia Braun,paige73@example.org,789-693-5950x290,Lake Edward,Hawaii,India,2026-01-05,Corporate,None,Inactive
C1267,Andrea Knight,kristencabrera@example.org,(993)350-3319x62877,South Nicholas,Mississippi,India,2024-09-12,Corporate,Silver,Inactive
C1268,Stacey Robinson,wellsandrea@example.net,+1-705-567-4913x7458,South Karl,California,USA,2024-03-11,Retail,Bronze,Active
C1269,Anthony Peterson,robinmolina@example.org,+1-824-882-7396,West Jamesborough,Georgia,India,2022-11-28,Corporate,None,Active
C1270,Stephanie Robinson,jeremiah44@example.net,714-480-2559,East Elizabethview,Kentucky,India,2023-11-01,Retail,Gold,Active
C1271,Mary Austin,alexanderjames@example.net,7663751643,South Kevin,Minnesota,India,2023-11-04,Premium,Gold,Active
C1272,Diane Ramos,scottvasquez@example.com,736-383-2517x95351,East Matthewborough,Mississippi,Australia,2025-03-04,Premium,Silver,Inactive
C1273,Jenna Richards,amanda89@example.com,+1-452-534-5557x8367,South Maryhaven,Kentucky,Australia,2021-11-14,Premium,Silver,Inactive
C1274,Caroline Rivera,briannamoore@example.org,575.856.4837,Kingmouth,Georgia,USA,2021-12-09,Corporate,Gold,Active
C1275,Mary Lucero,christine57@example.org,+1-908-549-8575,Port Traceyville,Idaho,Australia,2024-10-05,Retail,None,Inactive
C1276,Felicia Bell,whitepaul@example.org,5968683616,Ryantown,Arizona,India,2023-07-09,Retail,None,Inactive
C1277,Rodney Larson,christie07@example.com,972-795-7456,Yolandafurt,Michigan,USA,2024-01-24,Retail,Silver,Inactive
C1278,Dylan Holland,lindsey53@example.net,400-274-9416x0298,Barnesfort,Alabama,India,2022-03-23,Corporate,None,Inactive
C1279,Jennifer Benton,jward@example.net,001-523-684-7088x68727,Martinland,Utah,USA,2023-06-02,Premium,Gold,Inactive
C1280,Kim Mccoy,usloan@example.com,+1-914-724-5459x346,South Jasonshire,New York,USA,2022-06-23,Premium,None,Active
C1281,Tabitha Ortiz,misty59@example.net,(321)489-5320x103,Lake Sonia,Massachusetts,Australia,2021-11-13,Retail,None,Active
C1282,Tony Lynch,cody23@example.com,(855)636-5272x91411,Toddbury,Pennsylvania,India,2025-04-12,Corporate,Gold,Inactive
C1283,Dustin Mcguire,acevedobrian@example.org,001-599-885-7891x48399,West Natalie,Kentucky,USA,2021-05-27,Corporate,Silver,Active
C1284,Rebecca Jacobs DDS,herrerapaul@example.com,733-743-3239x1579,Juarezmouth,California,USA,2024-11-11,Retail,Bronze,Inactive
C1285,Mary Wilson,barkerarthur@example.com,001-578-472-2234,Mckeehaven,Nebraska,USA,2024-07-13,Corporate,None,Inactive
C1286,Sherry Graham,tcrawford@example.net,5709918737,South Jessicastad,Maine,Australia,2022-04-21,Retail,None,Active
C1287,Kevin Lopez,grantgina@example.net,+1-999-913-3426x34447,Bowmanside,Virginia,USA,2023-10-29,Premium,Bronze,Inactive
C1288,Michelle Davis,fjimenez@example.net,+1-255-382-2934x52287,Nancyborough,Wyoming,USA,2026-03-10,Corporate,Silver,Active
C1289,Matthew Cole,jacqueline12@example.org,(783)281-6162,Mortonview,Oregon,India,2023-05-07,Retail,Bronze,Active
C1290,Jerry Mitchell,kanelinda@example.net,7446571316,Walkerton,Alaska,Australia,2023-07-07,Retail,Bronze,Inactive
C1291,Marie Smith,lorichavez@example.com,9994916262,Richardhaven,Wyoming,Australia,2023-04-15,Corporate,Gold,Inactive
C1292,Stacey Martin,robertharvey@example.org,658-307-4861x747,Michaelaburgh,Michigan,Australia,2025-03-06,Premium,Bronze,Active
C1293,Jeffrey Glass,simmonscharles@example.com,+1-300-520-0506x8851,East Katelynmouth,Wisconsin,Australia,2024-09-20,Retail,Silver,Inactive
C1294,Nicole Murillo,andreasanchez@example.com,544-945-6264,Port Kristenborough,Utah,USA,2022-08-02,Retail,Silver,Active
C1295,Joe Zhang,cheryl32@example.net,001-512-354-6205x50105,North Kimberly,Arkansas,India,2023-05-01,Premium,None,Inactive
C1296,Christopher Cox,iwatkins@example.org,829-857-4809x017,Michaelshire,Oklahoma,Australia,2024-01-08,Corporate,Silver,Active
C1297,Mr. Antonio Conner III,thomas78@example.net,001-559-575-5923x04612,Lake Allisontown,New York,India,2022-12-03,Retail,Gold,Inactive
C1298,Timothy Alvarado,jonathanparker@example.com,(699)278-3702x150,Joneshaven,Virginia,India,2023-05-02,Premium,Silver,Active
C1299,Matthew Martinez PhD,martinezjames@example.org,+1-636-736-9647x8667,New Jennifer,Montana,India,2023-04-25,Retail,Silver,Active
C1300,Douglas Jimenez,robertvega@example.net,377-598-9380x76683,Millerville,Louisiana,USA,2023-09-27,Corporate,Bronze,Active
C1301,Edward Thomas,akelley@example.net,520-771-5659,Jeffreyland,Wyoming,Australia,2024-10-05,Premium,Bronze,Inactive
C1302,Robert Johnson,kristin77@example.com,001-700-273-5548,West Jesus,Kansas,USA,2025-01-05,Retail,Gold,Active
C1303,Mr. Jared Hamilton DDS,matthew51@example.org,+1-599-766-1772x1583,East Garymouth,New York,USA,2021-06-25,Retail,Bronze,Inactive
C1304,Michelle Clay,cbrown@example.com,+1-746-355-5149x00306,Lake Kimberlyburgh,West Virginia,India,2024-01-23,Premium,Gold,Inactive
C1305,Vincent Duarte,lmurphy@example.org,001-691-670-0390x5394,Kirstenberg,Maine,Australia,2021-06-22,Premium,Gold,Inactive
C1306,Lisa Davis,ojackson@example.com,(669)675-7932,Lake Jamesville,Washington,India,2025-03-06,Corporate,Bronze,Inactive
C1307,Ronald Stewart,nielsenstephen@example.com,001-401-489-6978,New Nicholasmouth,Vermont,Australia,2023-08-29,Retail,Gold,Active
C1308,Janet Pratt,carlosmcdonald@example.com,001-330-828-1679x3609,Buckburgh,Texas,USA,2023-11-10,Retail,None,Active
C1309,Jorge Johnson,rbeck@example.org,485.832.1513x12369,East Benjaminmouth,North Carolina,Australia,2024-07-05,Premium,None,Inactive
C1310,Cheryl Francis,lpayne@example.net,820-699-9941,Markmouth,Rhode Island,USA,2023-05-15,Premium,Gold,Inactive
C1311,Brandon Fernandez,rodriguezjo@example.org,504-326-2126x05513,Fordtown,Utah,India,2025-10-03,Corporate,Bronze,Active
C1312,William Ray,zyoung@example.net,7873381437,North Melissachester,South Carolina,USA,2022-05-14,Retail,Silver,Active
C1313,Sandra Davis,pjohnson@example.com,613.558.7163x1558,Phillipsland,Iowa,USA,2024-04-25,Corporate,Gold,Active
C1314,Douglas Douglas,emily12@example.net,2997593195,Elizabethmouth,Utah,USA,2025-01-20,Corporate,Bronze,Inactive
C1315,Michael Butler,howerobert@example.net,859.502.4414x8379,Natalieville,Kentucky,USA,2022-02-08,Corporate,Bronze,Inactive
C1316,Olivia Cochran,bennettkevin@example.org,874-919-6664x01593,Deanmouth,South Carolina,USA,2023-07-12,Retail,Silver,Active
C1317,Megan Gardner,brettmartinez@example.com,291.206.9477,South Chadfort,Virginia,USA,2023-05-26,Premium,None,Active
C1318,Christopher Murray,owentaylor@example.com,(510)677-5029,Westview,Ohio,India,2025-06-17,Retail,Gold,Inactive
C1319,Justin Adams,jayers@example.org,5352520112,Lake Walter,New York,USA,2024-11-18,Corporate,Silver,Inactive
C1320,Priscilla Robinson,tylerpotter@example.net,618-523-3913,Scottton,Washington,India,2022-08-07,Retail,Bronze,Active
C1321,Helen Stafford,jordanjesse@example.com,747.777.4303x155,West Mollyhaven,New Jersey,India,2025-02-20,Premium,None,Inactive
C1322,Randy Allen,qmunoz@example.net,001-990-276-3812x59137,Buckhaven,New York,Australia,2022-11-26,Premium,Silver,Active
C1323,Douglas Manning,jennifer29@example.net,001-451-878-9619,East Darrylstad,Kentucky,Australia,2022-11-21,Retail,Silver,Inactive
C1324,Sherry Williams,qhill@example.com,001-649-797-1546,Port Anna,Wyoming,Australia,2024-07-02,Retail,Gold,Inactive
C1325,Stacy Chang,pthomas@example.net,236.423.9948,Rickeyberg,Wisconsin,India,2025-08-31,Retail,Bronze,Inactive
C1326,Sarah Howard,johnsonsteven@example.com,+1-389-942-8636,South Heathermouth,Washington,Australia,2025-10-21,Premium,Gold,Active
C1327,Sarah Duncan,chadhernandez@example.com,+1-864-944-6748x4848,Devonborough,Montana,India,2026-01-18,Retail,Gold,Active
C1328,Elizabeth Hale,steelescott@example.net,+1-359-202-1063x644,East Brittany,Massachusetts,India,2024-02-06,Premium,Silver,Active
C1329,Gina Bryant,tvalencia@example.org,+1-809-710-7921x19479,Littlebury,Illinois,Australia,2025-12-16,Premium,Gold,Inactive
C1330,Mrs. Emily Garza,robertsonkyle@example.net,7973269633,South Alexton,New Mexico,USA,2026-01-14,Retail,Bronze,Inactive
C1331,Lori Johnston,kimberly15@example.net,001-222-784-7179x3587,Michaelville,Maine,USA,2024-05-10,Premium,Silver,Active
C1332,Michael Young,haleyjulie@example.net,(551)412-3756,Hallbury,Virginia,USA,2023-03-12,Corporate,Silver,Inactive
C1333,Patrick Roberts,justintran@example.net,001-548-974-2566,Port Tiffanybury,Kansas,Australia,2022-05-20,Retail,Silver,Inactive
C1334,Sharon Bond,lowekyle@example.net,718.523.4708,Olivermouth,California,USA,2025-11-04,Corporate,None,Inactive
C1335,Emily Campbell,brittanywilliamson@example.net,754-936-5638x05941,Rebeccastad,Arkansas,India,2021-10-04,Premium,Silver,Active
C1336,Carlos Sanchez,lucasangela@example.org,+1-787-726-4601,Port Kim,Georgia,USA,2024-01-05,Premium,None,Active
C1337,Katelyn Terry,kristine66@example.net,(605)479-7477x53768,South Heatherberg,North Dakota,India,2022-07-06,Premium,Silver,Inactive
C1338,Carrie Baker,lawrencepatterson@example.org,+1-652-519-3491,Andrewberg,Hawaii,Australia,2023-03-28,Retail,Gold,Inactive
C1339,Michele Ramirez,jamieberry@example.org,252.458.9105,New James,West Virginia,USA,2025-07-13,Corporate,None,Active
C1340,Justin Grant,nobletiffany@example.com,+1-491-301-2327,Andreshire,Montana,India,2024-02-13,Premium,None,Inactive
C1341,Stephanie Tyler,andrew48@example.org,+1-720-224-6165x06958,South Alexanderstad,Arizona,USA,2023-06-05,Retail,None,Inactive
C1342,James Hill,tracygolden@example.net,(504)844-3802,Tracyside,South Dakota,India,2021-06-03,Corporate,None,Inactive
C1343,Michael Stephens,john34@example.com,513-845-4436,Reyesstad,Arkansas,Australia,2025-01-22,Corporate,None,Active
C1344,Derek Christian,dale21@example.com,604.842.7302,Maldonadoport,West Virginia,India,2021-09-30,Corporate,Gold,Inactive
C1345,Marie Woodward,robertscrystal@example.com,498-368-9591x22490,Amymouth,Massachusetts,USA,2026-02-09,Premium,Bronze,Active
C1346,Wanda Baxter,warnerjesus@example.net,(870)633-6850,Lake Janiceburgh,Missouri,India,2025-04-11,Corporate,None,Active
C1347,Stephen Blevins,jillbarrett@example.net,001-545-749-7090x00352,Lake Donnaberg,Indiana,India,2025-12-05,Corporate,Gold,Inactive
C1348,Jennifer Parsons,william96@example.net,206.375.3865,West Meaganville,North Dakota,USA,2023-02-13,Retail,Gold,Active
C1349,Christy Armstrong,wendywest@example.com,330.442.2635,Tonymouth,Wisconsin,Australia,2024-10-14,Retail,None,Inactive
C1350,Kevin Matthews,emma54@example.net,(877)853-2147,East Lindsey,Washington,India,2023-09-29,Premium,None,Inactive
C1351,Ryan Grimes,knelson@example.org,(205)904-9103x46495,New Karenhaven,New Hampshire,USA,2025-04-05,Retail,Bronze,Active
C1352,Michele Brown,veronicabowman@example.net,001-271-455-0146,Finleyborough,Delaware,USA,2026-02-18,Premium,None,Active
C1353,Marie Schroeder,katiemiller@example.net,6962739943,Walkerbury,Washington,India,2022-12-26,Premium,Bronze,Inactive
C1354,Melissa Sanchez,boonejimmy@example.org,375.339.4214,Sarahbury,Oklahoma,India,2026-01-20,Retail,Gold,Active
C1355,Phillip Acosta,kaylabrooks@example.com,001-796-767-0954x61974,Port Michael,Florida,India,2024-11-29,Corporate,None,Active
C1356,Sara Carter,richardblake@example.net,+1-686-720-6536x415,Karlaland,Hawaii,Australia,2023-11-02,Corporate,Gold,Active
C1357,Ricky Paul,fscott@example.com,434-921-9831,East Juanfort,South Carolina,Australia,2021-06-03,Retail,Gold,Inactive
C1358,Jeffrey Hanson,zharris@example.org,208.214.1364,Jacobtown,Tennessee,Australia,2026-02-13,Corporate,Silver,Active
C1359,John Gutierrez,heatherwatson@example.com,+1-201-828-3007,Port Austin,Minnesota,USA,2024-02-06,Retail,Gold,Inactive
C1360,Kimberly Rodriguez,michael94@example.org,508-988-9957,South Nina,Iowa,Australia,2024-05-14,Retail,Gold,Inactive
C1361,Mark Davis,angelabrown@example.com,001-396-952-6028,South Rebecca,Vermont,USA,2021-05-04,Retail,Bronze,Inactive
C1362,Carl Perez,lharris@example.net,262.288.0641,Chavezborough,North Dakota,USA,2022-09-30,Premium,None,Active
C1363,Stephen Flores,nelsonkimberly@example.org,001-261-625-1612x6874,Deannaville,Utah,India,2022-12-31,Corporate,Silver,Inactive
C1364,Jeremiah Jackson,williamhoward@example.org,+1-373-931-2724x5474,Kimberlyport,Virginia,Australia,2024-12-07,Retail,Silver,Inactive
C1365,Stephanie Tate,dpope@example.com,509-361-4803x98525,Michaelton,Kentucky,USA,2021-11-05,Retail,Bronze,Active
C1366,Debra Richards,cstone@example.net,502.965.5852x73926,North Benjaminview,North Dakota,Australia,2022-09-20,Premium,Bronze,Inactive
